code,presence,cross_industry_name,life_science_name,retail_name,level,name_match,category
9.3.4.2,CI LS RT,Prepare consolidated financial statements,Prepare consolidated financial statements,Prepare consolidated financial statements,4,ALL_IDENTICAL,UNIVERSAL
9.3.4.3,CI LS RT,Perform business unit reporting/review management reports,Perform business unit reporting/review management reports,Perform business unit reporting/review management reports,4,ALL_IDENTICAL,UNIVERSAL
9.3.4.4,CI LS RT,Perform consolidated reporting/review of cost management reports,Perform consolidated reporting/review of cost management reports,Perform consolidated reporting/review of cost management reports,4,ALL_IDENTICAL,UNIVERSAL
9.3.4.5,CI LS RT,Prepare statements for board review,Prepare statements for board review,Prepare statements for board review,4,ALL_IDENTICAL,UNIVERSAL
9.3.4.6,CI LS RT,Produce quarterly/annual filings and shareholder reports,Produce quarterly/annual filings and shareholder reports,Produce quarterly/annual filings and shareholder reports,4,ALL_IDENTICAL,UNIVERSAL
9.3.4.7,CI LS RT,Produce regulatory reports,Produce regulatory reports,Produce regulatory reports,4,ALL_IDENTICAL,UNIVERSAL
9.3.4.8,CI LS RT,Perform legal and management consolidation,Perform legal and management consolidation,Perform legal and management consolidation,4,ALL_IDENTICAL,UNIVERSAL
9.4,CI LS RT,Manage fixed-asset project accounting,Manage fixed-asset project accounting,Manage fixed-asset project accounting,2,ALL_IDENTICAL,UNIVERSAL
9.4.1,CI LS RT,Perform capital planning and project approval,Perform capital planning and project approval,Perform capital planning and project approval,3,ALL_IDENTICAL,UNIVERSAL
9.4.1.1,CI LS RT,Develop capital investment policies and procedures,Develop capital investment policies and procedures,Develop capital investment policies and procedures,4,ALL_IDENTICAL,UNIVERSAL
9.4.1.2,CI LS RT,Develop and approve capital expenditure plans and budgets,Develop and approve capital expenditure plans and budgets,Develop and approve capital expenditure plans and budgets,4,ALL_IDENTICAL,UNIVERSAL
9.4.1.3,CI LS RT,Review and approve capital projects and fixed-asset acquisitions,Review and approve capital projects and fixed-asset acquisitions,Review and approve capital projects and fixed-asset acquisitions,4,ALL_IDENTICAL,UNIVERSAL
9.4.1.4,CI LS RT,Conduct financial justification for project approval,Conduct financial justification for project approval,Conduct financial justification for project approval,4,ALL_IDENTICAL,UNIVERSAL
9.4.2,CI LS RT,Perform capital project accounting,Perform capital project accounting,Perform capital project accounting,3,ALL_IDENTICAL,UNIVERSAL
9.4.2.1,CI LS RT,Create project account codes,Create project account codes,Create project account codes,4,ALL_IDENTICAL,UNIVERSAL
9.4.2.2,CI LS RT,Record project-related transactions,Record project-related transactions,Record project-related transactions,4,ALL_IDENTICAL,UNIVERSAL
9.4.2.3,CI LS RT,Monitor and track capital projects and budget spending,Monitor and track capital projects and budget spending,Monitor and track capital projects and budget spending,4,ALL_IDENTICAL,UNIVERSAL
9.4.2.4,CI LS RT,Close/capitalize projects,Close/capitalize projects,Close/capitalize projects,4,ALL_IDENTICAL,UNIVERSAL
9.4.2.5,CI LS RT,Measure financial returns on completed capital projects,Measure financial returns on completed capital projects,Measure financial returns on completed capital projects,4,ALL_IDENTICAL,UNIVERSAL
9.5,CI LS RT,Process payroll,Process payroll,Process payroll,2,ALL_IDENTICAL,UNIVERSAL
9.5.1,CI LS RT,Report time,Report time,Report time,3,ALL_IDENTICAL,UNIVERSAL
9.5.1.1,CI LS RT,Establish policies and procedures,Establish policies and procedures,Establish policies and procedures,4,ALL_IDENTICAL,UNIVERSAL
9.5.1.2,CI LS RT,Collect and record employee time worked,Collect and record employee time worked,Collect and record employee time worked,4,ALL_IDENTICAL,UNIVERSAL
9.5.1.3,CI LS RT,Analyze and report paid and unpaid leave,Analyze and report paid and unpaid leave,Analyze and report paid and unpaid leave,4,ALL_IDENTICAL,UNIVERSAL
9.5.1.4,CI LS RT,"Monitor regular, overtime, and other hours","Monitor regular, overtime, and other hours","Monitor regular, overtime, and other hours",4,ALL_IDENTICAL,UNIVERSAL
9.5.1.5,CI LS RT,Analyze and report employee utilization,Analyze and report employee utilization,Analyze and report employee utilization,4,ALL_IDENTICAL,UNIVERSAL
9.5.2,CI LS RT,Manage pay,Manage pay,Manage pay,3,ALL_IDENTICAL,UNIVERSAL
9.5.2.1,CI LS RT,Enter employee time worked into payroll system,Enter employee time worked into payroll system,Enter employee time worked into payroll system,4,ALL_IDENTICAL,UNIVERSAL
9.5.2.2,CI LS RT,Maintain and administer employee earnings information,Maintain and administer employee earnings information,Maintain and administer employee earnings information,4,ALL_IDENTICAL,UNIVERSAL
9.5.2.3,CI LS RT,Maintain and administer applicable deductions,Maintain and administer applicable deductions,Maintain and administer applicable deductions,4,ALL_IDENTICAL,UNIVERSAL
9.5.2.4,CI LS RT,Monitor changes in tax status of employees,Monitor changes in tax status of employees,Monitor changes in tax status of employees,4,ALL_IDENTICAL,UNIVERSAL
9.5.2.5,CI LS RT,Process and distribute payments,Process and distribute payments,Process and distribute payments,4,ALL_IDENTICAL,UNIVERSAL
9.5.2.6,CI LS RT,Process and distribute manual checks,Process and distribute manual checks,Process and distribute manual checks,4,ALL_IDENTICAL,UNIVERSAL
9.5.2.7,CI LS RT,Process period-end adjustments,Process period-end adjustments,Process period-end adjustments,4,ALL_IDENTICAL,UNIVERSAL
9.5.2.8,CI LS RT,Respond to employee payroll inquiries,Respond to employee payroll inquiries,Respond to employee payroll inquiries,4,ALL_IDENTICAL,UNIVERSAL
9.5.3,CI LS RT,Manage and process payroll taxes,Manage and process payroll taxes,Manage and process payroll taxes,3,ALL_IDENTICAL,UNIVERSAL
9.5.3.1,CI LS RT,Develop tax plan,Develop tax plan,Develop tax plan,4,ALL_IDENTICAL,UNIVERSAL
9.5.3.2,CI LS RT,Manage tax plan,Manage tax plan,Manage tax plan,4,ALL_IDENTICAL,UNIVERSAL
9.5.3.3,CI LS RT,Calculate and pay applicable payroll taxes,Calculate and pay applicable payroll taxes,Calculate and pay applicable payroll taxes,4,ALL_IDENTICAL,UNIVERSAL
9.5.3.4,CI LS RT,Produce and distribute employee annual tax statements,Produce and distribute employee annual tax statements,Produce and distribute employee annual tax statements,4,ALL_IDENTICAL,UNIVERSAL
9.5.3.5,CI LS RT,File regulatory payroll tax forms,File regulatory payroll tax forms,File regulatory payroll tax forms,4,ALL_IDENTICAL,UNIVERSAL
9.6,CI LS RT,Process accounts payable and expense reimbursements,Process accounts payable and expense reimbursements,Process accounts payable and expense reimbursements,2,ALL_IDENTICAL,UNIVERSAL
9.6.1,CI LS RT,Process accounts payable (AP),Process accounts payable (AP),Process accounts payable (AP),3,ALL_IDENTICAL,UNIVERSAL
9.6.1.1,CI LS RT,Verify AP pay file with purchase order vendor master file,Verify AP pay file with purchase order vendor master file,Verify AP pay file with purchase order vendor master file,4,ALL_IDENTICAL,UNIVERSAL
9.6.1.10,CI LS RT,Retain records,Retain records,Retain records,4,ALL_IDENTICAL,UNIVERSAL
9.6.1.11,CI LS RT,Adjust accounting records,Adjust accounting records,Adjust accounting records,4,ALL_IDENTICAL,UNIVERSAL
9.6.1.2,CI LS RT,Maintain/Manage electronic commerce,Maintain/Manage electronic commerce,Maintain/Manage electronic commerce,4,ALL_IDENTICAL,UNIVERSAL
9.6.1.3,CI LS RT,Audit invoices and key data in AP system,Audit invoices and key data in AP system,Audit invoices and key data in AP system,4,ALL_IDENTICAL,UNIVERSAL
9.6.1.4,CI LS RT,Approve payments,Approve payments,Approve payments,4,ALL_IDENTICAL,UNIVERSAL
9.6.1.5,CI LS RT,Process financial accruals and reversals,Process financial accruals and reversals,Process financial accruals and reversals,4,ALL_IDENTICAL,UNIVERSAL
9.6.1.6,CI LS RT,Process payables taxes,Process payables taxes,Process payables taxes,4,ALL_IDENTICAL,UNIVERSAL
9.6.1.7,CI LS RT,Research/Resolve payable exceptions,Research/Resolve payable exceptions,Research/Resolve payable exceptions,4,ALL_IDENTICAL,UNIVERSAL
9.6.1.8,CI LS RT,Process payments,Process payments,Process payments,4,ALL_IDENTICAL,UNIVERSAL
9.6.1.9,CI LS RT,Respond to AP inquiries,Respond to AP inquiries,Respond to AP inquiries,4,ALL_IDENTICAL,UNIVERSAL
9.6.2,CI LS RT,Process expense reimbursements,Process expense reimbursements,Process expense reimbursements,3,ALL_IDENTICAL,UNIVERSAL
9.6.2.1,CI LS RT,Establish and communicate expense reimbursement policies and approval limits,Establish and communicate expense reimbursement policies and approval limits,Establish and communicate expense reimbursement policies and approval limits,4,ALL_IDENTICAL,UNIVERSAL
9.6.2.2,CI LS RT,Capture and report relevant tax data,Capture and report relevant tax data,Capture and report relevant tax data,4,ALL_IDENTICAL,UNIVERSAL
9.6.2.3,CI LS RT,Approve reimbursements and advances,Approve reimbursements and advances,Approve reimbursements and advances,4,ALL_IDENTICAL,UNIVERSAL
9.6.2.4,CI LS RT,Process reimbursements and advances,Process reimbursements and advances,Process reimbursements and advances,4,ALL_IDENTICAL,UNIVERSAL
9.6.2.5,CI LS RT,Manage personnel accounts,Manage personnel accounts,Manage personnel accounts,4,ALL_IDENTICAL,UNIVERSAL
9.6.3,CI LS RT,Manage corporate credit cards,Manage corporate credit cards,Manage corporate credit cards,3,ALL_IDENTICAL,UNIVERSAL
9.6.3.1,CI LS RT,Establish corporate credit card policies and approval limits,Establish corporate credit card policies and approval limits,Establish corporate credit card policies and approval limits,4,ALL_IDENTICAL,UNIVERSAL
9.6.3.2,CI LS RT,Process corporate credit card requests,Process corporate credit card requests,Process corporate credit card requests,4,ALL_IDENTICAL,UNIVERSAL
9.6.3.3,CI LS RT,Order corporate credit cards,Order corporate credit cards,Order corporate credit cards,4,ALL_IDENTICAL,UNIVERSAL
9.6.3.4,CI LS RT,Manage corporate credit card accounts,Manage corporate credit card accounts,Manage corporate credit card accounts,4,ALL_IDENTICAL,UNIVERSAL
9.6.3.5,CI LS RT,Approve/Change credit limits,Approve/Change credit limits,Approve/Change credit limits,4,ALL_IDENTICAL,UNIVERSAL
9.6.3.6,CI LS RT,Cancel/Deactivate credit card,Cancel/Deactivate credit card,Cancel/Deactivate credit card,4,ALL_IDENTICAL,UNIVERSAL
9.7,CI LS RT,Manage treasury operations,Manage treasury operations,Manage treasury operations,2,ALL_IDENTICAL,UNIVERSAL
9.7.1,CI LS RT,Manage treasury policies and procedures,Manage treasury policies and procedures,Manage treasury policies and procedures,3,ALL_IDENTICAL,UNIVERSAL
9.7.1.1,CI LS RT,Establish scope and governance of treasury operations,Establish scope and governance of treasury operations,Establish scope and governance of treasury operations,4,ALL_IDENTICAL,UNIVERSAL
9.7.1.2,CI LS RT,Establish and publish treasury policies,Establish and publish treasury policies,Establish and publish treasury policies,4,ALL_IDENTICAL,UNIVERSAL
9.7.1.3,CI LS RT,Develop treasury procedures,Develop treasury procedures,Develop treasury procedures,4,ALL_IDENTICAL,UNIVERSAL
9.7.1.4,CI LS RT,Monitor treasury procedures,Monitor treasury procedures,Monitor treasury procedures,4,ALL_IDENTICAL,UNIVERSAL
9.7.1.5,CI LS RT,Audit treasury procedures,Audit treasury procedures,Audit treasury procedures,4,ALL_IDENTICAL,UNIVERSAL
9.7.1.6,CI LS RT,Revise treasury procedures,Revise treasury procedures,Revise treasury procedures,4,ALL_IDENTICAL,UNIVERSAL
9.7.1.7,CI LS RT,Develop and confirm internal controls for treasury,Develop and confirm internal controls for treasury,Develop and confirm internal controls for treasury,4,ALL_IDENTICAL,UNIVERSAL
9.7.1.8,CI LS RT,Define system security requirements,Define system security requirements,Define system security requirements,4,ALL_IDENTICAL,UNIVERSAL
9.7.2,CI LS RT,Manage cash,Manage cash,Manage cash,3,ALL_IDENTICAL,UNIVERSAL
9.7.2.1,CI LS RT,Manage and reconcile cash positions,Manage and reconcile cash positions,Manage and reconcile cash positions,4,ALL_IDENTICAL,UNIVERSAL
9.7.2.2,CI LS RT,Manage cash equivalents,Manage cash equivalents,Manage cash equivalents,4,ALL_IDENTICAL,UNIVERSAL
9.7.2.3,CI LS RT,Process and oversee electronic fund transfers (EFTs),Process and oversee electronic fund transfers (EFTs),Process and oversee electronic fund transfers (EFTs),4,ALL_IDENTICAL,UNIVERSAL
9.7.2.4,CI LS RT,Develop cash flow forecasts,Develop cash flow forecasts,Develop cash flow forecasts,4,ALL_IDENTICAL,UNIVERSAL
9.7.2.5,CI LS RT,Manage cash flows,Manage cash flows,Manage cash flows,4,ALL_IDENTICAL,UNIVERSAL
9.7.2.6,CI LS RT,Produce cash management accounting transactions and reports,Produce cash management accounting transactions and reports,Produce cash management accounting transactions and reports,4,ALL_IDENTICAL,UNIVERSAL
9.7.2.7,CI LS RT,Manage and oversee banking relationships,Manage and oversee banking relationships,Manage and oversee banking relationships,4,ALL_IDENTICAL,UNIVERSAL
9.7.2.8,CI LS RT,"Analyze, negotiate, resolve, and confirm bank fees","Analyze, negotiate, resolve, and confirm bank fees","Analyze, negotiate, resolve, and confirm bank fees",4,ALL_IDENTICAL,UNIVERSAL
9.7.3,CI LS RT,Manage in-house bank accounts,Manage in-house bank accounts,Manage in-house bank accounts,3,ALL_IDENTICAL,UNIVERSAL
9.7.3.1,CI LS RT,Manage in-house bank accounts for subsidiaries,Manage in-house bank accounts for subsidiaries,Manage in-house bank accounts for subsidiaries,4,ALL_IDENTICAL,UNIVERSAL
9.7.3.2,CI LS RT,Manage and facilitate inter-company borrowing transactions,Manage and facilitate inter-company borrowing transactions,Manage and facilitate inter-company borrowing transactions,4,ALL_IDENTICAL,UNIVERSAL
9.7.3.3,CI LS RT,Manage centralized outgoing payments on behalf of subsidiaries,Manage centralized outgoing payments on behalf of subsidiaries,Manage centralized outgoing payments on behalf of subsidiaries,4,ALL_IDENTICAL,UNIVERSAL
9.7.3.4,CI LS RT,Manage central incoming payments on behalf of subsidiaries,Manage central incoming payments on behalf of subsidiaries,Manage central incoming payments on behalf of subsidiaries,4,ALL_IDENTICAL,UNIVERSAL
9.7.3.5,CI LS RT,Manage internal payments and netting transactions,Manage internal payments and netting transactions,Manage internal payments and netting transactions,4,ALL_IDENTICAL,UNIVERSAL
9.7.3.6,CI LS RT,Calculate interest and fees for in-house bank accounts,Calculate interest and fees for in-house bank accounts,Calculate interest and fees for in-house bank accounts,4,ALL_IDENTICAL,UNIVERSAL
9.7.3.7,CI LS RT,Provide account statements for in-house bank accounts,Provide account statements for in-house bank accounts,Provide account statements for in-house bank accounts,4,ALL_IDENTICAL,UNIVERSAL
9.7.4,CI LS RT,Manage debt and investment,Manage debt and investment,Manage debt and investment,3,ALL_IDENTICAL,UNIVERSAL
9.7.4.1,CI LS RT,Establish investment policy,Establish investment policy,Establish investment policy,4,ALL_IDENTICAL,UNIVERSAL
9.7.4.2,CI LS RT,Manage financial intermediary relationships,Manage financial intermediary relationships,Manage financial intermediary relationships,4,ALL_IDENTICAL,UNIVERSAL
9.7.4.3,CI LS RT,Manage liquidity,Manage liquidity,Manage liquidity,4,ALL_IDENTICAL,UNIVERSAL
9.7.4.4,CI LS RT,Manage issuer exposure,Manage issuer exposure,Manage issuer exposure,4,ALL_IDENTICAL,UNIVERSAL
9.7.4.5,CI LS RT,Process and oversee debt and investment transactions,Process and oversee debt and investment transactions,Process and oversee debt and investment transactions,4,ALL_IDENTICAL,UNIVERSAL
